transit_uid,date,material,sending,receiving,actual_ship_date,actual_delivery_date,quantity,ori_deployment_uid,vehicle_uid
21291975|0386|A673|2025-12-19|net demand for forecast|000284_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21291975,0386,A673,2025-12-19,2025-12-25,58,21291975|0386|A673|2025-12-19|net demand for forecast|000284,20251219-0386-A673-LARGE-#1
21301637|0386|A673|2025-12-19|net demand for forecast|000364_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21301637,0386,A673,2025-12-19,2025-12-24,81,21301637|0386|A673|2025-12-19|net demand for forecast|000364,20251219-0386-A673-LARGE-#1
21301637|0386|A673|2025-12-19|net demand for forecast|000365_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21301637,0386,A673,2025-12-19,2025-12-24,81,21301637|0386|A673|2025-12-19|net demand for forecast|000365,20251219-0386-A673-LARGE-#1
21301637|0386|A673|2025-12-19|net demand for forecast|000366_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21301637,0386,A673,2025-12-19,2025-12-24,90,21301637|0386|A673|2025-12-19|net demand for forecast|000366,20251219-0386-A673-LARGE-#1
21301637|0386|A673|2025-12-19|net demand for forecast|000367_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21301637,0386,A673,2025-12-19,2025-12-25,167,21301637|0386|A673|2025-12-19|net demand for forecast|000367,20251219-0386-A673-LARGE-#1
21301637|0386|A673|2025-12-19|net demand for forecast|000368_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21301637,0386,A673,2025-12-19,2025-12-24,167,21301637|0386|A673|2025-12-19|net demand for forecast|000368,20251219-0386-A673-LARGE-#1
21301637|0386|A673|2025-12-19|net demand for forecast|000369_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21301637,0386,A673,2025-12-19,2025-12-24,167,21301637|0386|A673|2025-12-19|net demand for forecast|000369,20251219-0386-A673-LARGE-#1
21301637|0386|A673|2025-12-19|net demand for forecast|000370_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21301637,0386,A673,2025-12-19,2025-12-24,168,21301637|0386|A673|2025-12-19|net demand for forecast|000370,20251219-0386-A673-LARGE-#1
21301637|0386|A673|2025-12-19|net demand for forecast|000371_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21301637,0386,A673,2025-12-19,2025-12-24,168,21301637|0386|A673|2025-12-19|net demand for forecast|000371,20251219-0386-A673-LARGE-#1
21301637|0386|A673|2025-12-19|net demand for forecast|000372_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21301637,0386,A673,2025-12-19,2025-12-24,168,21301637|0386|A673|2025-12-19|net demand for forecast|000372,20251219-0386-A673-LARGE-#1
21301637|0386|A673|2025-12-19|net demand for forecast|000373_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21301637,0386,A673,2025-12-19,2025-12-24,168,21301637|0386|A673|2025-12-19|net demand for forecast|000373,20251219-0386-A673-LARGE-#1
21357021|0386|A673|2025-12-19|net demand for forecast|000505_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21357021,0386,A673,2025-12-19,2025-12-24,68,21357021|0386|A673|2025-12-19|net demand for forecast|000505,20251219-0386-A673-LARGE-#1
21357021|0386|A673|2025-12-19|net demand for forecast|000506_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21357021,0386,A673,2025-12-19,2025-12-24,156,21357021|0386|A673|2025-12-19|net demand for forecast|000506,20251219-0386-A673-LARGE-#1
21357021|0386|A673|2025-12-19|net demand for forecast|000507_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21357021,0386,A673,2025-12-19,2025-12-24,156,21357021|0386|A673|2025-12-19|net demand for forecast|000507,20251219-0386-A673-LARGE-#1
21357021|0386|A673|2025-12-19|net demand for forecast|000508_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21357021,0386,A673,2025-12-19,2025-12-24,156,21357021|0386|A673|2025-12-19|net demand for forecast|000508,20251219-0386-A673-LARGE-#1
21357021|0386|A673|2025-12-19|net demand for forecast|000509_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21357021,0386,A673,2025-12-19,2025-12-24,156,21357021|0386|A673|2025-12-19|net demand for forecast|000509,20251219-0386-A673-LARGE-#1
21357021|0386|A673|2025-12-19|net demand for forecast|000510_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21357021,0386,A673,2025-12-19,2025-12-24,156,21357021|0386|A673|2025-12-19|net demand for forecast|000510,20251219-0386-A673-LARGE-#1
21357021|0386|A673|2025-12-19|net demand for forecast|000511_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21357021,0386,A673,2025-12-19,2025-12-24,156,21357021|0386|A673|2025-12-19|net demand for forecast|000511,20251219-0386-A673-LARGE-#1
21357021|0386|A673|2025-12-19|net demand for forecast|000512_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21357021,0386,A673,2025-12-19,2025-12-24,156,21357021|0386|A673|2025-12-19|net demand for forecast|000512,20251219-0386-A673-LARGE-#1
21357021|0386|A673|2025-12-19|net demand for forecast|000513_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21357021,0386,A673,2025-12-19,2025-12-24,156,21357021|0386|A673|2025-12-19|net demand for forecast|000513,20251219-0386-A673-LARGE-#1
21357021|0386|A673|2025-12-19|net demand for forecast|000514_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21357021,0386,A673,2025-12-19,2025-12-24,156,21357021|0386|A673|2025-12-19|net demand for forecast|000514,20251219-0386-A673-LARGE-#1
21376841|0386|A673|2025-12-19|net demand for forecast|000599_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21376841,0386,A673,2025-12-19,2025-12-24,124,21376841|0386|A673|2025-12-19|net demand for forecast|000599,20251219-0386-A673-LARGE-#1
21376841|0386|A673|2025-12-19|net demand for forecast|000600_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21376841,0386,A673,2025-12-19,2025-12-24,290,21376841|0386|A673|2025-12-19|net demand for forecast|000600,20251219-0386-A673-LARGE-#1
21376841|0386|A673|2025-12-19|net demand for forecast|000601_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21376841,0386,A673,2025-12-19,2025-12-24,290,21376841|0386|A673|2025-12-19|net demand for forecast|000601,20251219-0386-A673-LARGE-#1
21376841|0386|A673|2025-12-19|net demand for forecast|000602_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21376841,0386,A673,2025-12-19,2025-12-24,290,21376841|0386|A673|2025-12-19|net demand for forecast|000602,20251219-0386-A673-LARGE-#1
21376841|0386|A673|2025-12-19|net demand for forecast|000603_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21376841,0386,A673,2025-12-19,2025-12-24,290,21376841|0386|A673|2025-12-19|net demand for forecast|000603,20251219-0386-A673-LARGE-#1
21376841|0386|A673|2025-12-19|net demand for forecast|000604_transit_20251219-0386-A673-LARGE-#1,2025-12-20,21376841,0386,A673,2025-12-19,2025-12-24,105,21376841|0386|A673|2025-12-19|net demand for forecast|000604,20251219-0386-A673-LARGE-#1
21376841|0386|A673|2025-12-19|net demand for forecast|000604_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21376841,0386,A673,2025-12-19,2025-12-24,185,21376841|0386|A673|2025-12-19|net demand for forecast|000604,20251219-0386-A673-LARGE-#2
21376841|0386|A673|2025-12-19|net demand for forecast|000605_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21376841,0386,A673,2025-12-19,2025-12-25,290,21376841|0386|A673|2025-12-19|net demand for forecast|000605,20251219-0386-A673-LARGE-#2
21376841|0386|A673|2025-12-19|net demand for forecast|000606_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21376841,0386,A673,2025-12-19,2025-12-24,290,21376841|0386|A673|2025-12-19|net demand for forecast|000606,20251219-0386-A673-LARGE-#2
21376841|0386|A673|2025-12-19|net demand for forecast|000607_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21376841,0386,A673,2025-12-19,2025-12-24,290,21376841|0386|A673|2025-12-19|net demand for forecast|000607,20251219-0386-A673-LARGE-#2
21376841|0386|A673|2025-12-19|net demand for forecast|000608_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21376841,0386,A673,2025-12-19,2025-12-24,290,21376841|0386|A673|2025-12-19|net demand for forecast|000608,20251219-0386-A673-LARGE-#2
21416910|0386|A673|2025-12-19|net demand for forecast|000686_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21416910,0386,A673,2025-12-19,2025-12-25,43,21416910|0386|A673|2025-12-19|net demand for forecast|000686,20251219-0386-A673-LARGE-#2
21416910|0386|A673|2025-12-19|net demand for forecast|000687_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21416910,0386,A673,2025-12-19,2025-12-24,46,21416910|0386|A673|2025-12-19|net demand for forecast|000687,20251219-0386-A673-LARGE-#2
21416910|0386|A673|2025-12-19|net demand for forecast|000688_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21416910,0386,A673,2025-12-19,2025-12-24,46,21416910|0386|A673|2025-12-19|net demand for forecast|000688,20251219-0386-A673-LARGE-#2
21416910|0386|A673|2025-12-19|net demand for forecast|000689_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21416910,0386,A673,2025-12-19,2025-12-24,93,21416910|0386|A673|2025-12-19|net demand for forecast|000689,20251219-0386-A673-LARGE-#2
21416910|0386|A673|2025-12-19|net demand for forecast|000690_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21416910,0386,A673,2025-12-19,2025-12-24,93,21416910|0386|A673|2025-12-19|net demand for forecast|000690,20251219-0386-A673-LARGE-#2
21416910|0386|A673|2025-12-19|net demand for forecast|000691_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21416910,0386,A673,2025-12-19,2025-12-24,93,21416910|0386|A673|2025-12-19|net demand for forecast|000691,20251219-0386-A673-LARGE-#2
21416910|0386|A673|2025-12-19|net demand for forecast|000692_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21416910,0386,A673,2025-12-19,2025-12-24,93,21416910|0386|A673|2025-12-19|net demand for forecast|000692,20251219-0386-A673-LARGE-#2
21416910|0386|A673|2025-12-19|net demand for forecast|000693_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21416910,0386,A673,2025-12-19,2025-12-24,93,21416910|0386|A673|2025-12-19|net demand for forecast|000693,20251219-0386-A673-LARGE-#2
21416910|0386|A673|2025-12-19|net demand for forecast|000694_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21416910,0386,A673,2025-12-19,2025-12-24,93,21416910|0386|A673|2025-12-19|net demand for forecast|000694,20251219-0386-A673-LARGE-#2
21416910|0386|A673|2025-12-19|net demand for forecast|000695_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21416910,0386,A673,2025-12-19,2025-12-24,93,21416910|0386|A673|2025-12-19|net demand for forecast|000695,20251219-0386-A673-LARGE-#2
21301637|0386|A673|2025-12-19|net demand for net demand for forecast|000374_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21301637,0386,A673,2025-12-19,2025-12-25,20,21301637|0386|A673|2025-12-19|net demand for net demand for forecast|000374,20251219-0386-A673-LARGE-#2
21301637|0386|A673|2025-12-19|net demand for net demand for forecast|000375_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21301637,0386,A673,2025-12-19,2025-12-24,20,21301637|0386|A673|2025-12-19|net demand for net demand for forecast|000375,20251219-0386-A673-LARGE-#2
21301637|0386|A673|2025-12-19|net demand for net demand for forecast|000376_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21301637,0386,A673,2025-12-19,2025-12-24,22,21301637|0386|A673|2025-12-19|net demand for net demand for forecast|000376,20251219-0386-A673-LARGE-#2
21301637|0386|A673|2025-12-19|net demand for net demand for forecast|000377_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21301637,0386,A673,2025-12-19,2025-12-24,22,21301637|0386|A673|2025-12-19|net demand for net demand for forecast|000377,20251219-0386-A673-LARGE-#2
21143102|0386|A673|2025-12-19|net demand for safety|000198_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21143102,0386,A673,2025-12-19,2025-12-24,174,21143102|0386|A673|2025-12-19|net demand for safety|000198,20251219-0386-A673-LARGE-#2
21301637|0386|A673|2025-12-19|net demand for safety|000379_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21301637,0386,A673,2025-12-19,2025-12-24,925,21301637|0386|A673|2025-12-19|net demand for safety|000379,20251219-0386-A673-LARGE-#2
21357021|0386|A673|2025-12-19|net demand for safety|000515_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21357021,0386,A673,2025-12-19,2025-12-24,200,21357021|0386|A673|2025-12-19|net demand for safety|000515,20251219-0386-A673-LARGE-#2
21143102|0386|A673|2025-12-19|net demand for net demand for safety|000197_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21143102,0386,A673,2025-12-19,2025-12-24,6,21143102|0386|A673|2025-12-19|net demand for net demand for safety|000197,20251219-0386-A673-LARGE-#2
21301637|0386|A673|2025-12-19|net demand for net demand for safety|000378_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21301637,0386,A673,2025-12-19,2025-12-24,69,21301637|0386|A673|2025-12-19|net demand for net demand for safety|000378,20251219-0386-A673-LARGE-#2
21301637|0386|A673|2025-12-19|push replenishment|000380_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21301637,0386,A673,2025-12-19,2025-12-24,360,21301637|0386|A673|2025-12-19|push replenishment|000380,20251219-0386-A673-LARGE-#2
21357021|0386|A673|2025-12-19|push replenishment|000516_transit_20251219-0386-A673-LARGE-#2,2025-12-20,21357021,0386,A673,2025-12-19,2025-12-24,577,21357021|0386|A673|2025-12-19|push replenishment|000516,20251219-0386-A673-LARGE-#2
21291975|0386|A680|2025-12-19|net demand for normal|000297_transit_20251219-0386-A680-Train-#1,2025-12-20,21291975,0386,A680,2025-12-19,2025-12-26,26,21291975|0386|A680|2025-12-19|net demand for normal|000297,20251219-0386-A680-Train-#1
21301637|0386|A680|2025-12-19|net demand for normal|000393_transit_20251219-0386-A680-Train-#1,2025-12-20,21301637,0386,A680,2025-12-19,2025-12-26,34,21301637|0386|A680|2025-12-19|net demand for normal|000393,20251219-0386-A680-Train-#1
21416910|0386|A680|2025-12-19|net demand for normal|000707_transit_20251219-0386-A680-Train-#1,2025-12-20,21416910,0386,A680,2025-12-19,2025-12-26,67,21416910|0386|A680|2025-12-19|net demand for normal|000707,20251219-0386-A680-Train-#1
21143102|0386|A680|2025-12-19|net demand for forecast|000199_transit_20251219-0386-A680-Train-#1,2025-12-20,21143102,0386,A680,2025-12-19,2025-12-26,1,21143102|0386|A680|2025-12-19|net demand for forecast|000199,20251219-0386-A680-Train-#1
21143102|0386|A680|2025-12-19|net demand for forecast|000200_transit_20251219-0386-A680-Train-#1,2025-12-20,21143102,0386,A680,2025-12-19,2025-12-26,1,21143102|0386|A680|2025-12-19|net demand for forecast|000200,20251219-0386-A680-Train-#1
21143102|0386|A680|2025-12-19|net demand for forecast|000201_transit_20251219-0386-A680-Train-#1,2025-12-20,21143102,0386,A680,2025-12-19,2025-12-26,1,21143102|0386|A680|2025-12-19|net demand for forecast|000201,20251219-0386-A680-Train-#1
21143102|0386|A680|2025-12-19|net demand for forecast|000202_transit_20251219-0386-A680-Train-#1,2025-12-20,21143102,0386,A680,2025-12-19,2025-12-26,1,21143102|0386|A680|2025-12-19|net demand for forecast|000202,20251219-0386-A680-Train-#1
21143102|0386|A680|2025-12-19|net demand for forecast|000203_transit_20251219-0386-A680-Train-#1,2025-12-20,21143102,0386,A680,2025-12-19,2025-12-26,1,21143102|0386|A680|2025-12-19|net demand for forecast|000203,20251219-0386-A680-Train-#1
21143102|0386|A680|2025-12-19|net demand for forecast|000204_transit_20251219-0386-A680-Train-#1,2025-12-20,21143102,0386,A680,2025-12-19,2025-12-26,1,21143102|0386|A680|2025-12-19|net demand for forecast|000204,20251219-0386-A680-Train-#1
21143102|0386|A680|2025-12-19|net demand for forecast|000205_transit_20251219-0386-A680-Train-#1,2025-12-20,21143102,0386,A680,2025-12-19,2025-12-26,1,21143102|0386|A680|2025-12-19|net demand for forecast|000205,20251219-0386-A680-Train-#1
21143102|0386|A680|2025-12-19|net demand for forecast|000206_transit_20251219-0386-A680-Train-#1,2025-12-20,21143102,0386,A680,2025-12-19,2025-12-26,1,21143102|0386|A680|2025-12-19|net demand for forecast|000206,20251219-0386-A680-Train-#1
21143102|0386|A680|2025-12-19|net demand for forecast|000207_transit_20251219-0386-A680-Train-#1,2025-12-20,21143102,0386,A680,2025-12-19,2025-12-26,1,21143102|0386|A680|2025-12-19|net demand for forecast|000207,20251219-0386-A680-Train-#1
21143102|0386|A680|2025-12-19|net demand for forecast|000208_transit_20251219-0386-A680-Train-#1,2025-12-20,21143102,0386,A680,2025-12-19,2025-12-26,1,21143102|0386|A680|2025-12-19|net demand for forecast|000208,20251219-0386-A680-Train-#1
21143102|0386|A680|2025-12-19|net demand for forecast|000209_transit_20251219-0386-A680-Train-#1,2025-12-20,21143102,0386,A680,2025-12-19,2025-12-26,1,21143102|0386|A680|2025-12-19|net demand for forecast|000209,20251219-0386-A680-Train-#1
21143102|0386|A680|2025-12-19|net demand for forecast|000210_transit_20251219-0386-A680-Train-#1,2025-12-20,21143102,0386,A680,2025-12-19,2025-12-26,1,21143102|0386|A680|2025-12-19|net demand for forecast|000210,20251219-0386-A680-Train-#1
21291975|0386|A680|2025-12-19|net demand for forecast|000285_transit_20251219-0386-A680-Train-#1,2025-12-20,21291975,0386,A680,2025-12-19,2025-12-26,10,21291975|0386|A680|2025-12-19|net demand for forecast|000285,20251219-0386-A680-Train-#1
21291975|0386|A680|2025-12-19|net demand for forecast|000286_transit_20251219-0386-A680-Train-#1,2025-12-20,21291975,0386,A680,2025-12-19,2025-12-26,10,21291975|0386|A680|2025-12-19|net demand for forecast|000286,20251219-0386-A680-Train-#1
21291975|0386|A680|2025-12-19|net demand for forecast|000287_transit_20251219-0386-A680-Train-#1,2025-12-20,21291975,0386,A680,2025-12-19,2025-12-26,10,21291975|0386|A680|2025-12-19|net demand for forecast|000287,20251219-0386-A680-Train-#1
21291975|0386|A680|2025-12-19|net demand for forecast|000288_transit_20251219-0386-A680-Train-#1,2025-12-20,21291975,0386,A680,2025-12-19,2025-12-26,19,21291975|0386|A680|2025-12-19|net demand for forecast|000288,20251219-0386-A680-Train-#1
21291975|0386|A680|2025-12-19|net demand for forecast|000289_transit_20251219-0386-A680-Train-#1,2025-12-20,21291975,0386,A680,2025-12-19,2025-12-26,19,21291975|0386|A680|2025-12-19|net demand for forecast|000289,20251219-0386-A680-Train-#1
21291975|0386|A680|2025-12-19|net demand for forecast|000290_transit_20251219-0386-A680-Train-#1,2025-12-20,21291975,0386,A680,2025-12-19,2025-12-26,19,21291975|0386|A680|2025-12-19|net demand for forecast|000290,20251219-0386-A680-Train-#1
21291975|0386|A680|2025-12-19|net demand for forecast|000291_transit_20251219-0386-A680-Train-#1,2025-12-20,21291975,0386,A680,2025-12-19,2025-12-26,19,21291975|0386|A680|2025-12-19|net demand for forecast|000291,20251219-0386-A680-Train-#1
21291975|0386|A680|2025-12-19|net demand for forecast|000292_transit_20251219-0386-A680-Train-#1,2025-12-20,21291975,0386,A680,2025-12-19,2025-12-26,19,21291975|0386|A680|2025-12-19|net demand for forecast|000292,20251219-0386-A680-Train-#1
21291975|0386|A680|2025-12-19|net demand for forecast|000293_transit_20251219-0386-A680-Train-#1,2025-12-20,21291975,0386,A680,2025-12-19,2025-12-27,19,21291975|0386|A680|2025-12-19|net demand for forecast|000293,20251219-0386-A680-Train-#1
21291975|0386|A680|2025-12-19|net demand for forecast|000294_transit_20251219-0386-A680-Train-#1,2025-12-20,21291975,0386,A680,2025-12-19,2025-12-26,19,21291975|0386|A680|2025-12-19|net demand for forecast|000294,20251219-0386-A680-Train-#1
21291975|0386|A680|2025-12-19|net demand for forecast|000295_transit_20251219-0386-A680-Train-#1,2025-12-20,21291975,0386,A680,2025-12-19,2025-12-26,20,21291975|0386|A680|2025-12-19|net demand for forecast|000295,20251219-0386-A680-Train-#1
21291975|0386|A680|2025-12-19|net demand for forecast|000296_transit_20251219-0386-A680-Train-#1,2025-12-20,21291975,0386,A680,2025-12-19,2025-12-26,20,21291975|0386|A680|2025-12-19|net demand for forecast|000296,20251219-0386-A680-Train-#1
21301637|0386|A680|2025-12-19|net demand for forecast|000381_transit_20251219-0386-A680-Train-#1,2025-12-20,21301637,0386,A680,2025-12-19,2025-12-26,13,21301637|0386|A680|2025-12-19|net demand for forecast|000381,20251219-0386-A680-Train-#1
21301637|0386|A680|2025-12-19|net demand for forecast|000382_transit_20251219-0386-A680-Train-#1,2025-12-20,21301637,0386,A680,2025-12-19,2025-12-26,13,21301637|0386|A680|2025-12-19|net demand for forecast|000382,20251219-0386-A680-Train-#1
21301637|0386|A680|2025-12-19|net demand for forecast|000383_transit_20251219-0386-A680-Train-#1,2025-12-20,21301637,0386,A680,2025-12-19,2025-12-26,13,21301637|0386|A680|2025-12-19|net demand for forecast|000383,20251219-0386-A680-Train-#1
21301637|0386|A680|2025-12-19|net demand for forecast|000384_transit_20251219-0386-A680-Train-#1,2025-12-20,21301637,0386,A680,2025-12-19,2025-12-26,24,21301637|0386|A680|2025-12-19|net demand for forecast|000384,20251219-0386-A680-Train-#1
21301637|0386|A680|2025-12-19|net demand for forecast|000385_transit_20251219-0386-A680-Train-#1,2025-12-20,21301637,0386,A680,2025-12-19,2025-12-26,24,21301637|0386|A680|2025-12-19|net demand for forecast|000385,20251219-0386-A680-Train-#1
21301637|0386|A680|2025-12-19|net demand for forecast|000386_transit_20251219-0386-A680-Train-#1,2025-12-20,21301637,0386,A680,2025-12-19,2025-12-26,24,21301637|0386|A680|2025-12-19|net demand for forecast|000386,20251219-0386-A680-Train-#1
21301637|0386|A680|2025-12-19|net demand for forecast|000387_transit_20251219-0386-A680-Train-#1,2025-12-20,21301637,0386,A680,2025-12-19,2025-12-26,24,21301637|0386|A680|2025-12-19|net demand for forecast|000387,20251219-0386-A680-Train-#1
21301637|0386|A680|2025-12-19|net demand for forecast|000388_transit_20251219-0386-A680-Train-#1,2025-12-20,21301637,0386,A680,2025-12-19,2025-12-26,25,21301637|0386|A680|2025-12-19|net demand for forecast|000388,20251219-0386-A680-Train-#1
21301637|0386|A680|2025-12-19|net demand for forecast|000389_transit_20251219-0386-A680-Train-#1,2025-12-20,21301637,0386,A680,2025-12-19,2025-12-26,25,21301637|0386|A680|2025-12-19|net demand for forecast|000389,20251219-0386-A680-Train-#1
21301637|0386|A680|2025-12-19|net demand for forecast|000390_transit_20251219-0386-A680-Train-#1,2025-12-20,21301637,0386,A680,2025-12-19,2025-12-26,25,21301637|0386|A680|2025-12-19|net demand for forecast|000390,20251219-0386-A680-Train-#1
21301637|0386|A680|2025-12-19|net demand for forecast|000391_transit_20251219-0386-A680-Train-#1,2025-12-20,21301637,0386,A680,2025-12-19,2025-12-27,26,21301637|0386|A680|2025-12-19|net demand for forecast|000391,20251219-0386-A680-Train-#1
21301637|0386|A680|2025-12-19|net demand for forecast|000392_transit_20251219-0386-A680-Train-#1,2025-12-20,21301637,0386,A680,2025-12-19,2025-12-27,26,21301637|0386|A680|2025-12-19|net demand for forecast|000392,20251219-0386-A680-Train-#1
21357021|0386|A680|2025-12-19|net demand for forecast|000517_transit_20251219-0386-A680-Train-#1,2025-12-20,21357021,0386,A680,2025-12-19,2025-12-27,7,21357021|0386|A680|2025-12-19|net demand for forecast|000517,20251219-0386-A680-Train-#1
21357021|0386|A680|2025-12-19|net demand for forecast|000518_transit_20251219-0386-A680-Train-#1,2025-12-20,21357021,0386,A680,2025-12-19,2025-12-26,7,21357021|0386|A680|2025-12-19|net demand for forecast|000518,20251219-0386-A680-Train-#1
21357021|0386|A680|2025-12-19|net demand for forecast|000519_transit_20251219-0386-A680-Train-#1,2025-12-20,21357021,0386,A680,2025-12-19,2025-12-26,7,21357021|0386|A680|2025-12-19|net demand for forecast|000519,20251219-0386-A680-Train-#1
21357021|0386|A680|2025-12-19|net demand for forecast|000520_transit_20251219-0386-A680-Train-#1,2025-12-20,21357021,0386,A680,2025-12-19,2025-12-27,16,21357021|0386|A680|2025-12-19|net demand for forecast|000520,20251219-0386-A680-Train-#1
21357021|0386|A680|2025-12-19|net demand for forecast|000521_transit_20251219-0386-A680-Train-#1,2025-12-20,21357021,0386,A680,2025-12-19,2025-12-26,16,21357021|0386|A680|2025-12-19|net demand for forecast|000521,20251219-0386-A680-Train-#1
21357021|0386|A680|2025-12-19|net demand for forecast|000522_transit_20251219-0386-A680-Train-#1,2025-12-20,21357021,0386,A680,2025-12-19,2025-12-27,16,21357021|0386|A680|2025-12-19|net demand for forecast|000522,20251219-0386-A680-Train-#1
21357021|0386|A680|2025-12-19|net demand for forecast|000523_transit_20251219-0386-A680-Train-#1,2025-12-20,21357021,0386,A680,2025-12-19,2025-12-27,16,21357021|0386|A680|2025-12-19|net demand for forecast|000523,20251219-0386-A680-Train-#1
21357021|0386|A680|2025-12-19|net demand for forecast|000524_transit_20251219-0386-A680-Train-#1,2025-12-20,21357021,0386,A680,2025-12-19,2025-12-26,17,21357021|0386|A680|2025-12-19|net demand for forecast|000524,20251219-0386-A680-Train-#1
21357021|0386|A680|2025-12-19|net demand for forecast|000525_transit_20251219-0386-A680-Train-#1,2025-12-20,21357021,0386,A680,2025-12-19,2025-12-26,17,21357021|0386|A680|2025-12-19|net demand for forecast|000525,20251219-0386-A680-Train-#1
21357021|0386|A680|2025-12-19|net demand for forecast|000526_transit_20251219-0386-A680-Train-#1,2025-12-20,21357021,0386,A680,2025-12-19,2025-12-26,17,21357021|0386|A680|2025-12-19|net demand for forecast|000526,20251219-0386-A680-Train-#1
21357021|0386|A680|2025-12-19|net demand for forecast|000527_transit_20251219-0386-A680-Train-#1,2025-12-20,21357021,0386,A680,2025-12-19,2025-12-26,17,21357021|0386|A680|2025-12-19|net demand for forecast|000527,20251219-0386-A680-Train-#1
21357021|0386|A680|2025-12-19|net demand for forecast|000528_transit_20251219-0386-A680-Train-#1,2025-12-20,21357021,0386,A680,2025-12-19,2025-12-26,17,21357021|0386|A680|2025-12-19|net demand for forecast|000528,20251219-0386-A680-Train-#1
21376841|0386|A680|2025-12-19|net demand for forecast|000610_transit_20251219-0386-A680-Train-#1,2025-12-20,21376841,0386,A680,2025-12-19,2025-12-26,10,21376841|0386|A680|2025-12-19|net demand for forecast|000610,20251219-0386-A680-Train-#1
21376841|0386|A680|2025-12-19|net demand for forecast|000611_transit_20251219-0386-A680-Train-#1,2025-12-20,21376841,0386,A680,2025-12-19,2025-12-26,10,21376841|0386|A680|2025-12-19|net demand for forecast|000611,20251219-0386-A680-Train-#1
21376841|0386|A680|2025-12-19|net demand for forecast|000612_transit_20251219-0386-A680-Train-#1,2025-12-20,21376841,0386,A680,2025-12-19,2025-12-27,10,21376841|0386|A680|2025-12-19|net demand for forecast|000612,20251219-0386-A680-Train-#1
21376841|0386|A680|2025-12-19|net demand for forecast|000613_transit_20251219-0386-A680-Train-#1,2025-12-20,21376841,0386,A680,2025-12-19,2025-12-26,23,21376841|0386|A680|2025-12-19|net demand for forecast|000613,20251219-0386-A680-Train-#1
21376841|0386|A680|2025-12-19|net demand for forecast|000614_transit_20251219-0386-A680-Train-#1,2025-12-20,21376841,0386,A680,2025-12-19,2025-12-26,23,21376841|0386|A680|2025-12-19|net demand for forecast|000614,20251219-0386-A680-Train-#1
21376841|0386|A680|2025-12-19|net demand for forecast|000615_transit_20251219-0386-A680-Train-#1,2025-12-20,21376841,0386,A680,2025-12-19,2025-12-26,23,21376841|0386|A680|2025-12-19|net demand for forecast|000615,20251219-0386-A680-Train-#1
