material,sending,receiving,planned_deployment_date,deployed_qty,demand_element,ori_deployment_uid
80804698,C816,A672,2025-12-24,1,net demand for forecast,80804698|C816|A672|2025-12-24|net demand for forecast|000019
80804698,C816,A672,2025-12-24,1,net demand for forecast,80804698|C816|A672|2025-12-24|net demand for forecast|000020
80804698,C816,A672,2025-12-24,1,net demand for forecast,80804698|C816|A672|2025-12-24|net demand for forecast|000021
80804698,C816,A672,2025-12-24,1,net demand for forecast,80804698|C816|A672|2025-12-24|net demand for forecast|000022
80804698,C816,A672,2025-12-24,1,net demand for forecast,80804698|C816|A672|2025-12-24|net demand for forecast|000023
80804698,C816,A672,2025-12-24,1,net demand for forecast,80804698|C816|A672|2025-12-24|net demand for forecast|000024
80804699,C816,A673,2025-12-24,1,net demand for forecast,80804699|C816|A673|2025-12-24|net demand for forecast|000025
80804699,C816,A673,2025-12-24,1,net demand for forecast,80804699|C816|A673|2025-12-24|net demand for forecast|000026
80804699,C816,A673,2025-12-24,1,net demand for forecast,80804699|C816|A673|2025-12-24|net demand for forecast|000027
80804699,C816,A673,2025-12-24,1,net demand for forecast,80804699|C816|A673|2025-12-24|net demand for forecast|000028
80804699,C816,A673,2025-12-24,1,net demand for forecast,80804699|C816|A673|2025-12-24|net demand for forecast|000029
80804699,C816,A673,2025-12-24,1,net demand for forecast,80804699|C816|A673|2025-12-24|net demand for forecast|000030
80804699,C816,A673,2025-12-24,1,net demand for net demand for forecast,80804699|C816|A673|2025-12-24|net demand for net demand for forecast|000031
80804703,C816,A672,2025-12-24,1,net demand for forecast,80804703|C816|A672|2025-12-24|net demand for forecast|000032
80804703,C816,A672,2025-12-24,1,net demand for forecast,80804703|C816|A672|2025-12-24|net demand for forecast|000033
80804703,C816,A672,2025-12-24,1,net demand for forecast,80804703|C816|A672|2025-12-24|net demand for forecast|000034
80804703,C816,A672,2025-12-24,1,net demand for forecast,80804703|C816|A672|2025-12-24|net demand for forecast|000035
80804703,C816,A672,2025-12-24,1,net demand for forecast,80804703|C816|A672|2025-12-24|net demand for forecast|000036
80804703,C816,A672,2025-12-24,1,net demand for forecast,80804703|C816|A672|2025-12-24|net demand for forecast|000037
80804703,C816,A672,2025-12-24,2,net demand for forecast,80804703|C816|A672|2025-12-24|net demand for forecast|000038
80804703,C816,A680,2025-12-24,1,net demand for forecast,80804703|C816|A680|2025-12-24|net demand for forecast|000039
80804703,C816,A680,2025-12-24,1,net demand for forecast,80804703|C816|A680|2025-12-24|net demand for forecast|000040
80804703,C816,A680,2025-12-24,1,net demand for forecast,80804703|C816|A680|2025-12-24|net demand for forecast|000041
80804703,C816,A680,2025-12-24,1,net demand for forecast,80804703|C816|A680|2025-12-24|net demand for forecast|000042
80804703,C816,A680,2025-12-24,1,net demand for forecast,80804703|C816|A680|2025-12-24|net demand for forecast|000043
80804703,C816,A680,2025-12-24,1,net demand for forecast,80804703|C816|A680|2025-12-24|net demand for forecast|000044
80804703,C816,A680,2025-12-24,2,net demand for forecast,80804703|C816|A680|2025-12-24|net demand for forecast|000045
80807093,C816,A673,2025-12-24,7,net demand for forecast,80807093|C816|A673|2025-12-24|net demand for forecast|000046
80807093,C816,A673,2025-12-24,8,net demand for forecast,80807093|C816|A673|2025-12-24|net demand for forecast|000047
80807093,C816,A673,2025-12-24,8,net demand for forecast,80807093|C816|A673|2025-12-24|net demand for forecast|000048
80807093,C816,A673,2025-12-24,9,net demand for forecast,80807093|C816|A673|2025-12-24|net demand for forecast|000049
80807093,C816,A673,2025-12-24,9,net demand for forecast,80807093|C816|A673|2025-12-24|net demand for forecast|000050
80807093,C816,A673,2025-12-24,9,net demand for forecast,80807093|C816|A673|2025-12-24|net demand for forecast|000051
80807093,C816,A673,2025-12-24,22,net demand for safety,80807093|C816|A673|2025-12-24|net demand for safety|000052
80807117,C816,A673,2025-12-24,2,net demand for forecast,80807117|C816|A673|2025-12-24|net demand for forecast|000053
80807117,C816,A673,2025-12-24,2,net demand for forecast,80807117|C816|A673|2025-12-24|net demand for forecast|000054
80807117,C816,A673,2025-12-24,2,net demand for forecast,80807117|C816|A673|2025-12-24|net demand for forecast|000055
80807117,C816,A673,2025-12-24,2,net demand for forecast,80807117|C816|A673|2025-12-24|net demand for forecast|000056
80807117,C816,A673,2025-12-24,2,net demand for forecast,80807117|C816|A673|2025-12-24|net demand for forecast|000057
80848025,A673,D901,2025-12-24,1,net demand for forecast,80848025|A673|D901|2025-12-24|net demand for forecast|000058
80848025,A673,D901,2025-12-24,1,net demand for forecast,80848025|A673|D901|2025-12-24|net demand for forecast|000059
80848025,A673,D901,2025-12-24,1,net demand for forecast,80848025|A673|D901|2025-12-24|net demand for forecast|000060
80848025,A673,D901,2025-12-24,6,net demand for safety,80848025|A673|D901|2025-12-24|net demand for safety|000061
80868101,C816,C810,2025-12-24,1,net demand for safety,80868101|C816|C810|2025-12-24|net demand for safety|000062
