material,sending,receiving,planned_deployment_date,deployed_qty,demand_element,ori_deployment_uid
80804703,C816,A680,2025-12-24,1,net demand for forecast,80804703|C816|A680|2025-12-24|net demand for forecast|000041
80804703,C816,A680,2025-12-24,1,net demand for forecast,80804703|C816|A680|2025-12-24|net demand for forecast|000042
80804703,C816,A680,2025-12-24,1,net demand for forecast,80804703|C816|A680|2025-12-24|net demand for forecast|000043
80804703,C816,A680,2025-12-24,1,net demand for forecast,80804703|C816|A680|2025-12-24|net demand for forecast|000044
80804703,C816,A680,2025-12-24,2,net demand for forecast,80804703|C816|A680|2025-12-24|net demand for forecast|000045
80807093,C816,A673,2025-12-24,7,net demand for forecast,80807093|C816|A673|2025-12-24|net demand for forecast|000046
80807093,C816,A673,2025-12-24,8,net demand for forecast,80807093|C816|A673|2025-12-24|net demand for forecast|000047
80807093,C816,A673,2025-12-24,8,net demand for forecast,80807093|C816|A673|2025-12-24|net demand for forecast|000048
80807093,C816,A673,2025-12-24,9,net demand for forecast,80807093|C816|A673|2025-12-24|net demand for forecast|000049
80807093,C816,A673,2025-12-24,9,net demand for forecast,80807093|C816|A673|2025-12-24|net demand for forecast|000050
80807093,C816,A673,2025-12-24,9,net demand for forecast,80807093|C816|A673|2025-12-24|net demand for forecast|000051
80807093,C816,A673,2025-12-24,22,net demand for safety,80807093|C816|A673|2025-12-24|net demand for safety|000052
80807117,C816,A673,2025-12-24,2,net demand for forecast,80807117|C816|A673|2025-12-24|net demand for forecast|000053
80807117,C816,A673,2025-12-24,2,net demand for forecast,80807117|C816|A673|2025-12-24|net demand for forecast|000054
80807117,C816,A673,2025-12-24,2,net demand for forecast,80807117|C816|A673|2025-12-24|net demand for forecast|000055
80807117,C816,A673,2025-12-24,2,net demand for forecast,80807117|C816|A673|2025-12-24|net demand for forecast|000056
80807117,C816,A673,2025-12-24,2,net demand for forecast,80807117|C816|A673|2025-12-24|net demand for forecast|000057
80848025,A673,D901,2025-12-24,1,net demand for forecast,80848025|A673|D901|2025-12-24|net demand for forecast|000058
80848025,A673,D901,2025-12-24,1,net demand for forecast,80848025|A673|D901|2025-12-24|net demand for forecast|000059
80848025,A673,D901,2025-12-24,1,net demand for forecast,80848025|A673|D901|2025-12-24|net demand for forecast|000060
80848025,A673,D901,2025-12-24,6,net demand for safety,80848025|A673|D901|2025-12-24|net demand for safety|000061
80868101,C816,C810,2025-12-24,1,net demand for safety,80868101|C816|C810|2025-12-24|net demand for safety|000062
21132758,C810,E295,2025-12-25,19,net demand for safety,21132758|C810|E295|2025-12-25|net demand for safety|000063
21143110,C810,E295,2025-12-25,3,net demand for safety,21143110|C810|E295|2025-12-25|net demand for safety|000064
21151196,C810,E295,2025-12-25,12,net demand for safety,21151196|C810|E295|2025-12-25|net demand for safety|000065
21155895,C810,C937,2025-12-25,1,net demand for safety,21155895|C810|C937|2025-12-25|net demand for safety|000066
21170683,C810,C937,2025-12-25,1,net demand for safety,21170683|C810|C937|2025-12-25|net demand for safety|000067
21291975,A673,D901,2025-12-25,22,net demand for normal,21291975|A673|D901|2025-12-25|net demand for normal|000068
21301637,A673,D901,2025-12-25,53,net demand for normal,21301637|A673|D901|2025-12-25|net demand for normal|000069
21301637,C816,E569,2025-12-25,1,net demand for normal,21301637|C816|E569|2025-12-25|net demand for normal|000070
21315474,C810,C937,2025-12-25,1,net demand for safety,21315474|C810|C937|2025-12-25|net demand for safety|000071
21325292,C810,C937,2025-12-25,2,net demand for safety,21325292|C810|C937|2025-12-25|net demand for safety|000072
21419490,C816,A680,2025-12-25,3,net demand for forecast,21419490|C816|A680|2025-12-25|net demand for forecast|000079
21419490,C816,A680,2025-12-25,3,net demand for forecast,21419490|C816|A680|2025-12-25|net demand for forecast|000080
80793615,A673,E564,2025-12-25,1,net demand for forecast,80793615|A673|E564|2025-12-25|net demand for forecast|000091
80804703,C816,A680,2025-12-25,1,net demand for forecast,80804703|C816|A680|2025-12-25|net demand for forecast|000092
80804703,C816,A680,2025-12-25,1,net demand for forecast,80804703|C816|A680|2025-12-25|net demand for forecast|000093
80807093,C816,A673,2025-12-25,3,net demand for forecast,80807093|C816|A673|2025-12-25|net demand for forecast|000094
80807093,C816,A673,2025-12-25,4,net demand for forecast,80807093|C816|A673|2025-12-25|net demand for forecast|000095
80807093,C816,A673,2025-12-25,4,net demand for forecast,80807093|C816|A673|2025-12-25|net demand for forecast|000096
80807093,C816,A673,2025-12-25,5,net demand for forecast,80807093|C816|A673|2025-12-25|net demand for forecast|000097
80807093,C816,A673,2025-12-25,5,net demand for forecast,80807093|C816|A673|2025-12-25|net demand for forecast|000098
80807093,C816,A673,2025-12-25,10,net demand for forecast,80807093|C816|A673|2025-12-25|net demand for forecast|000099
21128377,C810,C937,2025-12-26,1,net demand for safety,21128377|C810|C937|2025-12-26|net demand for safety|000100
21132758,C810,E295,2025-12-26,14,net demand for safety,21132758|C810|E295|2025-12-26|net demand for safety|000101
21151196,C810,E295,2025-12-26,6,net demand for safety,21151196|C810|E295|2025-12-26|net demand for safety|000102
21155895,C810,C937,2025-12-26,1,net demand for safety,21155895|C810|C937|2025-12-26|net demand for safety|000103
21170683,C810,C937,2025-12-26,2,net demand for safety,21170683|C810|C937|2025-12-26|net demand for safety|000104
21301637,C816,E569,2025-12-26,1,net demand for normal,21301637|C816|E569|2025-12-26|net demand for normal|000105
21315474,C810,C937,2025-12-26,4,net demand for safety,21315474|C810|C937|2025-12-26|net demand for safety|000106
21325292,C810,C937,2025-12-26,4,net demand for safety,21325292|C810|C937|2025-12-26|net demand for safety|000107
80793615,C816,C937,2025-12-26,1,net demand for normal,80793615|C816|C937|2025-12-26|net demand for normal|000108
80804129,C816,C937,2025-12-26,1,net demand for safety,80804129|C816|C937|2025-12-26|net demand for safety|000109
80804706,C816,A672,2025-12-26,1,net demand for forecast,80804706|C816|A672|2025-12-26|net demand for forecast|000110
80804706,C816,A672,2025-12-26,1,net demand for forecast,80804706|C816|A672|2025-12-26|net demand for forecast|000111
80804706,C816,A672,2025-12-26,1,net demand for forecast,80804706|C816|A672|2025-12-26|net demand for forecast|000112
80804706,C816,A672,2025-12-26,1,net demand for forecast,80804706|C816|A672|2025-12-26|net demand for forecast|000113
80804706,C816,A672,2025-12-26,1,net demand for forecast,80804706|C816|A672|2025-12-26|net demand for forecast|000114
80804706,C816,A672,2025-12-26,1,net demand for forecast,80804706|C816|A672|2025-12-26|net demand for forecast|000115
80804706,C816,A672,2025-12-26,1,net demand for forecast,80804706|C816|A672|2025-12-26|net demand for forecast|000116
80807117,C816,A673,2025-12-26,1,net demand for AO,80807117|C816|A673|2025-12-26|net demand for AO|000117
80807117,C816,A673,2025-12-26,1,net demand for AO,80807117|C816|A673|2025-12-26|net demand for AO|000118
80840976,A673,C819,2025-12-26,1,net demand for safety,80840976|A673|C819|2025-12-26|net demand for safety|000119
21128377,C810,C937,2025-12-27,4,net demand for safety,21128377|C810|C937|2025-12-27|net demand for safety|000120
21151196,C810,E295,2025-12-27,12,net demand for safety,21151196|C810|E295|2025-12-27|net demand for safety|000121
21155895,C810,C937,2025-12-27,1,net demand for safety,21155895|C810|C937|2025-12-27|net demand for safety|000122
21291975,A673,D901,2025-12-27,23,net demand for normal,21291975|A673|D901|2025-12-27|net demand for normal|000123
21301637,A673,D901,2025-12-27,39,net demand for normal,21301637|A673|D901|2025-12-27|net demand for normal|000124
21301637,C816,E569,2025-12-27,2,net demand for normal,21301637|C816|E569|2025-12-27|net demand for normal|000125
21314595,C816,E569,2025-12-27,1,net demand for safety,21314595|C816|E569|2025-12-27|net demand for safety|000126
21314875,C816,E564,2025-12-27,1,net demand for safety,21314875|C816|E564|2025-12-27|net demand for safety|000127
21315350,A673,D901,2025-12-27,3,net demand for safety,21315350|A673|D901|2025-12-27|net demand for safety|000128
21315352,C810,C937,2025-12-27,2,net demand for safety,21315352|C810|C937|2025-12-27|net demand for safety|000129
21315474,C810,C937,2025-12-27,1,net demand for safety,21315474|C810|C937|2025-12-27|net demand for safety|000130
21325292,C810,D767,2025-12-27,2,net demand for safety,21325292|C810|D767|2025-12-27|net demand for safety|000131
21419500,C816,A672,2025-12-27,1,net demand for forecast,21419500|C816|A672|2025-12-27|net demand for forecast|000132
21419500,C816,A672,2025-12-27,1,net demand for forecast,21419500|C816|A672|2025-12-27|net demand for forecast|000133
21419500,C816,A672,2025-12-27,1,net demand for forecast,21419500|C816|A672|2025-12-27|net demand for forecast|000134
21419500,C816,A672,2025-12-27,1,net demand for forecast,21419500|C816|A672|2025-12-27|net demand for forecast|000135
80807096,C816,E569,2025-12-27,1,net demand for safety,80807096|C816|E569|2025-12-27|net demand for safety|000136
80812846,A673,C819,2025-12-27,2,net demand for safety,80812846|A673|C819|2025-12-27|net demand for safety|000137
80848031,C816,A668,2025-12-27,2,net demand for safety,80848031|C816|A668|2025-12-27|net demand for safety|000138
