date,material,location,ending_inventory,in_transit,production_gr,delivery_gr,order,shipment,delivery_ship,supply_demand,safety_stock
2025-10-07,80842337,C816,626,0,0,0,110,110,0,0,290
2025-10-07,80842337,C937,0,0,0,0,0,0,0,0,0
2025-10-07,80842337,D191,690,0,0,0,49,49,0,0,172
2025-10-07,80842337,D767,218,0,0,0,13,13,0,0,84
2025-10-07,80842337,E295,323,0,0,0,11,11,0,0,171
2025-10-07,80842337,E467,0,0,0,0,0,0,0,0,0
2025-10-07,80842338,A668,691,0,0,0,60,60,0,0,241
2025-10-07,80842338,A680,422,0,0,0,0,0,0,0,0
2025-10-07,80842338,A888,0,0,0,0,63,0,0,0,24
2025-10-07,80842338,C563,0,0,0,0,0,0,0,0,0
2025-10-07,80842338,C816,2174,0,0,0,201,201,0,0,325
2025-10-07,80842338,C937,0,0,0,0,0,0,0,0,0
2025-10-07,80842338,D191,24,0,0,0,0,0,0,0,30
2025-10-07,80842338,D767,56,0,0,0,11,11,0,0,21
2025-10-07,80842338,E295,0,0,0,0,0,0,0,0,0
2025-10-07,80842338,E467,0,0,0,0,0,0,0,0,0
2025-10-07,80842339,A668,538,0,0,0,37,37,0,0,162
2025-10-07,80842339,A680,811,0,0,0,0,0,0,0,0
2025-10-07,80842339,A888,0,0,0,0,53,0,0,0,37
2025-10-07,80842339,C563,0,0,0,0,0,0,0,0,0
2025-10-07,80842339,C816,2577,0,0,0,19,19,11,0,262
2025-10-07,80842339,C937,0,0,0,0,0,0,0,0,0
2025-10-07,80842339,D191,26,0,0,0,0,0,0,0,24
2025-10-07,80842339,D767,40,11,0,0,6,6,0,0,15
2025-10-07,80842339,E295,0,0,0,0,0,0,0,0,0
2025-10-07,80842339,E467,0,0,0,0,0,0,0,0,0
2025-10-07,8084233901,A668,524,0,0,0,44,44,0,0,162
2025-10-07,8084233901,A680,811,0,0,0,0,0,0,0,0
2025-10-07,8084233901,A888,0,0,0,0,53,0,0,0,37
2025-10-07,8084233901,C563,0,0,0,0,0,0,0,0,0
2025-10-07,8084233901,C816,2610,0,0,0,0,0,15,0,262
2025-10-07,8084233901,C937,0,0,0,0,0,0,0,0,0
2025-10-07,8084233901,D191,18,0,0,0,4,4,0,0,24
2025-10-07,8084233901,D767,35,15,0,0,9,9,0,0,15
2025-10-07,8084233901,E295,0,0,0,0,0,0,0,0,0
2025-10-07,8084233901,E467,0,0,0,0,0,0,0,0,0
2025-10-07,80842340,A668,1003,0,0,0,71,71,0,0,337
2025-10-07,80842340,A680,912,0,0,0,0,0,0,0,0
2025-10-07,80842340,A888,0,0,0,0,114,0,0,0,115
2025-10-07,80842340,C563,0,0,0,0,0,0,0,0,0
2025-10-07,80842340,C816,6457,0,0,0,135,135,1,0,498
2025-10-07,80842340,C937,0,0,0,0,0,0,0,0,0
2025-10-07,80842340,D191,0,0,0,0,9,0,0,0,49
2025-10-07,80842340,D767,80,1,0,0,0,0,0,0,23
2025-10-07,80842340,E295,0,0,0,0,0,0,0,0,0
2025-10-07,80842340,E467,0,0,0,0,0,0,0,0,0
2025-10-07,80842342,A668,36,0,0,0,11,11,0,0,78
2025-10-07,80842342,A680,24,0,0,0,0,0,0,0,0
2025-10-07,80842342,A888,0,0,0,0,29,0,0,0,67
2025-10-07,80842342,C563,73,0,0,0,7,7,0,0,35
2025-10-07,80842342,C816,450,0,0,0,78,78,0,0,173
2025-10-07,80842342,C937,0,0,0,0,0,0,0,0,0
2025-10-07,80842342,D191,317,0,0,0,26,26,0,0,106
2025-10-07,80842342,D767,109,0,0,0,9,9,0,0,50
2025-10-07,80842342,E295,141,0,0,0,5,5,0,0,100
2025-10-07,80842342,E467,0,0,0,0,0,0,0,0,0
2025-10-07,8084234201,A668,0,0,0,0,47,13,0,0,78
2025-10-07,8084234201,A680,24,0,0,0,0,0,0,0,0
2025-10-07,8084234201,A888,0,0,0,0,29,0,0,0,67
2025-10-07,8084234201,C563,77,0,0,0,5,5,0,0,35
2025-10-07,8084234201,C816,532,0,0,0,36,36,0,0,173
2025-10-07,8084234201,C937,0,0,0,0,0,0,0,0,0
2025-10-07,8084234201,D191,334,0,0,0,17,17,0,0,106
2025-10-07,8084234201,D767,108,0,0,0,9,9,0,0,50
2025-10-07,8084234201,E295,132,0,0,0,10,10,0,0,100
2025-10-07,8084234201,E467,0,0,0,0,0,0,0,0,0
2025-10-07,80843403,A668,3818,0,0,0,20,20,0,0,376
2025-10-07,80843403,A680,1982,0,0,0,0,0,0,0,0
2025-10-07,80843403,A888,0,0,0,0,51,0,0,0,0
2025-10-07,80843403,C563,120,0,0,0,0,0,0,0,0
2025-10-07,80843403,C816,2238,0,0,0,63,63,0,0,1279
2025-10-07,80843403,C937,0,0,0,0,0,0,0,0,0
2025-10-07,80843403,D191,124,0,0,0,0,0,0,0,0
2025-10-07,80843403,D767,119,0,0,0,0,0,0,0,0
2025-10-07,80843403,E295,0,0,0,0,0,0,0,0,0
2025-10-07,80843403,E467,0,0,0,0,0,0,0,0,0
2025-10-07,8084340301,A668,3833,0,0,0,13,13,0,0,376
2025-10-07,8084340301,A680,1982,0,0,0,0,0,0,0,0
2025-10-07,8084340301,A888,0,0,0,0,51,0,0,0,0
2025-10-07,8084340301,C563,120,0,0,0,0,0,0,0,0
2025-10-07,8084340301,C816,2192,0,0,0,86,86,0,0,1279
2025-10-07,8084340301,C937,0,0,0,0,0,0,0,0,0
2025-10-07,8084340301,D191,124,0,0,0,0,0,0,0,0
2025-10-07,8084340301,D767,119,0,0,0,0,0,0,0,0
2025-10-07,8084340301,E295,0,0,0,0,0,0,0,0,0
2025-10-07,8084340301,E467,0,0,0,0,0,0,0,0,0
2025-10-07,80843405,A668,816,0,0,0,203,203,0,0,696
2025-10-07,80843405,A672,0,0,0,0,0,0,0,0,1114
2025-10-07,80843405,A673,0,0,0,0,498,0,0,0,2368
2025-10-07,80843405,A680,531,0,0,0,142,142,0,0,556
2025-10-07,80843405,A715,0,0,0,0,0,0,0,0,0
2025-10-07,80843405,A716,0,0,0,0,0,0,0,0,0
2025-10-07,80843405,A888,0,0,0,0,89,0,0,0,0
2025-10-07,80843405,C563,0,0,0,0,0,0,0,0,0
2025-10-07,80843405,C816,0,0,0,0,115,52,0,0,2229
2025-10-07,80843405,C819,0,0,0,0,0,0,0,0,0
2025-10-07,80843405,C937,0,0,0,0,0,0,0,0,0
2025-10-07,80843405,D191,0,0,0,0,0,0,0,0,0
2025-10-07,80843405,D767,0,0,0,0,0,0,0,0,0
2025-10-07,80843405,E295,0,0,0,0,0,0,0,0,0
2025-10-07,80843405,E467,0,0,0,0,0,0,0,0,0
2025-10-07,80845182,A668,4972,0,0,0,132,132,0,0,796
2025-10-07,80845182,A672,0,0,0,0,4,0,0,0,887
2025-10-07,80845182,A673,0,0,0,0,159,0,0,0,981
2025-10-07,80845182,A680,562,0,0,0,0,0,0,0,530
2025-10-07,80845182,A715,0,0,0,0,203,0,0,0,370
2025-10-07,80845182,A716,0,0,0,0,101,0,0,0,245
2025-10-07,80845182,A888,0,0,0,0,252,0,0,0,701
2025-10-07,80845182,C563,0,0,0,0,0,0,0,0,0
2025-10-07,80845182,C816,3134,0,0,0,298,298,0,0,623
2025-10-07,80845182,C819,0,0,0,0,0,0,0,0,0
2025-10-07,80845182,C937,0,0,0,0,0,0,0,0,0
2025-10-07,80845182,D191,0,0,0,0,1,0,0,0,125
2025-10-07,80845182,D767,463,0,0,0,15,15,0,0,127
2025-10-07,80845182,E295,34,0,0,0,5,5,0,0,16
2025-10-07,80845182,E467,0,0,0,0,0,0,0,0,0
2025-10-07,80845184,A668,1223,0,0,0,16,16,0,0,455
2025-10-07,80845184,A672,0,0,0,0,298,0,0,0,458
2025-10-07,80845184,A673,0,0,0,0,157,0,0,0,470
2025-10-07,80845184,A680,1491,0,0,0,71,71,0,0,285
2025-10-07,80845184,A715,0,0,0,0,71,0,0,0,208
2025-10-07,80845184,A716,0,0,0,0,41,0,0,0,137
2025-10-07,80845184,A888,0,0,0,0,130,0,0,0,356
2025-10-07,80845184,C563,0,0,0,0,0,0,0,0,0
2025-10-07,80845184,C816,2551,0,0,0,187,187,0,0,360
2025-10-07,80845184,C819,0,0,0,0,0,0,0,0,0
2025-10-07,80845184,C937,0,0,0,0,0,0,0,0,0
2025-10-07,80845184,D191,116,0,0,0,3,3,0,0,65
2025-10-07,80845184,D767,202,0,0,0,20,20,0,0,68
2025-10-07,80845184,E295,0,0,0,0,0,0,0,0,0
2025-10-07,80845184,E467,0,0,0,0,0,0,0,0,0
2025-10-07,80845590,A668,0,0,0,0,65,0,0,0,201
2025-10-07,80845590,A680,0,0,0,0,0,0,0,0,0
2025-10-07,80845590,C563,0,0,0,0,0,0,0,0,0
2025-10-07,80845590,C816,441,0,0,0,90,90,0,0,591
2025-10-07,80845590,C937,0,0,0,0,0,0,0,0,0
2025-10-07,80845590,D191,0,0,0,0,0,0,0,0,0
2025-10-07,80845590,D767,0,0,0,0,0,0,0,0,0
2025-10-07,80845590,E295,0,0,0,0,0,0,0,0,0
2025-10-07,80845590,E467,0,0,0,0,0,0,0,0,0
2025-10-07,80845592,A668,559,0,0,0,32,32,0,0,125
2025-10-07,80845592,A680,501,0,0,0,0,0,0,0,0
2025-10-07,80845592,C563,0,0,0,0,0,0,0,0,0
2025-10-07,80845592,C816,716,0,0,0,0,0,0,0,651
2025-10-07,80845592,C937,0,0,0,0,0,0,0,0,0
2025-10-07,80845592,D191,0,0,0,0,0,0,0,0,0
2025-10-07,80845592,D767,0,0,0,0,0,0,0,0,0
2025-10-07,80845592,E295,0,0,0,0,0,0,0,0,0
2025-10-07,80845592,E467,0,0,0,0,0,0,0,0,0
2025-10-07,8084559201,A668,0,0,0,0,0,0,0,0,0
2025-10-07,8084559201,A680,0,0,0,0,0,0,0,0,0
2025-10-07,8084559201,C563,0,0,0,0,0,0,0,0,0
2025-10-07,8084559201,C816,0,0,0,0,0,0,0,0,0
2025-10-07,8084559201,C937,0,0,0,0,0,0,0,0,0
2025-10-07,8084559201,D191,0,0,0,0,0,0,0,0,0
2025-10-07,8084559201,D767,0,0,0,0,0,0,0,0,0
2025-10-07,8084559201,E295,0,0,0,0,0,0,0,0,0
2025-10-07,8084559201,E467,0,0,0,0,0,0,0,0,0
2025-10-07,80845594,A668,0,0,0,0,33,0,0,0,117
2025-10-07,80845594,A680,0,0,0,0,0,0,0,0,0
2025-10-07,80845594,C563,0,0,0,0,0,0,0,0,0
2025-10-07,80845594,C816,0,0,0,0,20,0,0,0,146
2025-10-07,80845594,C937,0,0,0,0,0,0,0,0,0
2025-10-07,80845594,D191,0,0,0,0,0,0,0,0,0
2025-10-07,80845594,D767,0,0,0,0,0,0,0,0,0
2025-10-07,80845594,E295,0,0,0,0,0,0,0,0,0
2025-10-07,80845594,E467,0,0,0,0,0,0,0,0,0
2025-10-07,80845595,A668,0,0,0,0,5,0,0,0,53
2025-10-07,80845595,A680,324,0,0,0,0,0,0,0,0
2025-10-07,80845595,C563,0,0,0,0,0,0,0,0,0
2025-10-07,80845595,C816,975,0,0,0,105,105,0,0,276
2025-10-07,80845595,C937,0,0,0,0,0,0,0,0,0
2025-10-07,80845595,D191,0,0,0,0,0,0,0,0,0
2025-10-07,80845595,D767,0,0,0,0,0,0,0,0,0
2025-10-07,80845595,E295,0,0,0,0,0,0,0,0,0
2025-10-07,80845595,E467,0,0,0,0,0,0,0,0,0
2025-10-07,80858064,A668,708,0,0,0,9,9,0,0,180
2025-10-07,80858064,A680,559,0,0,0,0,0,0,0,0
2025-10-07,80858064,A888,0,0,0,0,29,0,0,0,0
2025-10-07,80858064,C563,0,0,0,0,0,0,0,0,0
2025-10-07,80858064,C816,1713,0,0,0,0,0,0,0,678
2025-10-07,80858064,C937,0,0,0,0,0,0,0,0,0
2025-10-07,80858064,D191,0,0,0,0,0,0,0,0,0
2025-10-07,80858064,D767,0,0,0,0,0,0,0,0,0
2025-10-07,80858064,E295,0,0,0,0,0,0,0,0,0
2025-10-07,80858064,E467,0,0,0,0,0,0,0,0,0
2025-10-07,80858067,A668,783,0,0,0,21,21,0,0,105
2025-10-07,80858067,A680,941,0,0,0,0,0,0,0,0
2025-10-07,80858067,A888,0,0,0,0,17,0,0,0,0
2025-10-07,80858067,C563,0,0,0,0,0,0,0,0,0
2025-10-07,80858067,C816,2286,0,0,0,99,99,0,0,397
2025-10-07,80858067,C937,0,0,0,0,0,0,0,0,0
2025-10-07,80858067,D191,0,0,0,0,0,0,0,0,0
2025-10-07,80858067,D767,0,0,0,0,0,0,0,0,0
2025-10-07,80858067,E295,0,0,0,0,0,0,0,0,0
2025-10-07,80858067,E467,0,0,0,0,0,0,0,0,0
2025-10-07,8085806701,A668,824,0,0,0,0,0,0,0,105
2025-10-07,8085806701,A680,941,0,0,0,0,0,0,0,0
2025-10-07,8085806701,A888,0,0,0,0,17,0,0,0,0
2025-10-07,8085806701,C563,0,0,0,0,0,0,0,0,0
2025-10-07,8085806701,C816,2393,0,0,0,44,44,0,0,397
2025-10-07,8085806701,C937,0,0,0,0,0,0,0,0,0
2025-10-07,8085806701,D191,0,0,0,0,0,0,0,0,0
2025-10-07,8085806701,D767,0,0,0,0,0,0,0,0,0
2025-10-07,8085806701,E295,0,0,0,0,0,0,0,0,0
2025-10-07,8085806701,E467,0,0,0,0,0,0,0,0,0
2025-10-07,80858069,A668,3618,0,0,0,168,168,0,0,928
2025-10-07,80858069,A680,753,0,0,0,0,0,0,0,0
2025-10-07,80858069,A888,0,0,0,0,72,0,0,0,0
2025-10-07,80858069,C563,0,0,0,0,0,0,0,0,0
2025-10-07,80858069,C816,3889,0,0,0,199,199,0,0,576
2025-10-07,80858069,C937,0,0,0,0,0,0,0,0,0
2025-10-07,80858069,D191,0,0,0,0,0,0,0,0,0
2025-10-07,80858069,D767,0,0,0,0,0,0,0,0,0
2025-10-07,80858069,E295,0,0,0,0,0,0,0,0,0
2025-10-07,80858069,E467,0,0,0,0,0,0,0,0,0
2025-10-07,80858072,A668,0,0,0,0,7,0,0,0,61
2025-10-07,80858072,A680,0,0,0,0,0,0,0,0,0
2025-10-07,80858072,A888,0,0,0,0,9,0,0,0,0
2025-10-07,80858072,C563,0,0,0,0,0,0,0,0,0
2025-10-07,80858072,C816,0,0,0,0,20,0,0,0,233
2025-10-07,80858072,C937,0,0,0,0,0,0,0,0,0
2025-10-07,80858072,D191,0,0,0,0,0,0,0,0,0
2025-10-07,80858072,D767,0,0,0,0,0,0,0,0,0
2025-10-07,80858072,E295,0,0,0,0,0,0,0,0,0
2025-10-07,80858072,E467,0,0,0,0,0,0,0,0,0
2025-10-07,80858074,A668,1752,0,0,0,87,87,0,0,405
2025-10-07,80858074,A680,173,0,0,0,0,0,0,0,0
2025-10-07,80858074,A888,0,0,0,0,39,0,0,0,0
2025-10-07,80858074,C563,0,0,0,0,0,0,0,0,0
2025-10-07,80858074,C816,1546,0,0,0,78,78,0,0,321
2025-10-07,80858074,C937,0,0,0,0,0,0,0,0,0
2025-10-07,80858074,D191,0,0,0,0,0,0,0,0,0
2025-10-07,80858074,D767,0,0,0,0,0,0,0,0,0
2025-10-07,80858074,E295,0,0,0,0,0,0,0,0,0
2025-10-07,80858074,E467,0,0,0,0,0,0,0,0,0
2025-10-07,80858075,A668,0,0,0,0,180,0,0,0,699
2025-10-07,80858075,A680,0,0,0,0,0,0,0,0,0
2025-10-07,80858075,A888,0,0,0,0,51,0,0,0,0
2025-10-07,80858075,C563,0,0,0,0,0,0,0,0,0
2025-10-07,80858075,C816,0,0,0,0,0,0,0,0,394
2025-10-07,80858075,C937,0,0,0,0,0,0,0,0,0
2025-10-07,80858075,D191,0,0,0,0,0,0,0,0,0
2025-10-07,80858075,D767,0,0,0,0,0,0,0,0,0
2025-10-07,80858075,E295,0,0,0,0,0,0,0,0,0
2025-10-07,80858075,E467,0,0,0,0,0,0,0,0,0
2025-10-07,80858076,A668,3874,0,0,0,148,148,0,0,485
2025-10-07,80858076,A680,596,0,0,0,0,0,0,0,0
2025-10-07,80858076,A888,0,0,0,0,38,0,0,0,0
2025-10-07,80858076,C563,0,0,0,0,0,0,0,0,0
2025-10-07,80858076,C816,3489,0,0,0,68,68,0,0,313
2025-10-07,80858076,C937,0,0,0,0,0,0,0,0,0
2025-10-07,80858076,D191,0,0,0,0,0,0,0,0,0
2025-10-07,80858076,D767,0,0,0,0,0,0,0,0,0
2025-10-07,80858076,E295,0,0,0,0,0,0,0,0,0
2025-10-07,80858076,E467,0,0,0,0,0,0,0,0,0
2025-10-07,8085807601,A668,3980,0,0,0,94,94,0,0,485
2025-10-07,8085807601,A680,596,0,0,0,0,0,0,0,0
2025-10-07,8085807601,A888,0,0,0,0,38,0,0,0,0
2025-10-07,8085807601,C563,0,0,0,0,0,0,0,0,0
2025-10-07,8085807601,C816,3534,0,0,0,45,45,0,0,313
2025-10-07,8085807601,C937,0,0,0,0,0,0,0,0,0
2025-10-07,8085807601,D191,0,0,0,0,0,0,0,0,0
2025-10-07,8085807601,D767,0,0,0,0,0,0,0,0,0
2025-10-07,8085807601,E295,0,0,0,0,0,0,0,0,0
2025-10-07,8085807601,E467,0,0,0,0,0,0,0,0,0
2025-10-07,80880374,A668,1731,0,0,0,6,6,0,0,192
2025-10-07,80880374,A680,882,0,0,0,0,0,0,0,0
2025-10-07,80880374,A888,0,0,0,0,14,0,0,0,87
2025-10-07,80880374,C563,0,0,0,0,0,0,0,0,0
2025-10-07,80880374,C816,3234,0,0,0,4,4,0,0,171
2025-10-07,80880374,C937,0,0,0,0,0,0,0,0,0
2025-10-07,80880374,D191,0,0,0,0,0,0,0,0,0
2025-10-07,80880374,D767,0,0,0,0,0,0,0,0,0
2025-10-07,80880374,E295,0,0,0,0,0,0,0,0,0
2025-10-07,80880374,E467,0,0,0,0,0,0,0,0,0
2025-10-07,8088037401,A668,0,0,0,0,15,0,0,0,192
2025-10-07,8088037401,A888,0,0,0,0,14,0,0,0,87
2025-10-07,8088037401,C816,0,0,0,0,17,0,0,0,171
2025-10-07,80880379,A668,3235,0,0,0,34,34,0,0,413
2025-10-07,80880379,A680,1470,0,0,0,0,0,0,0,0
2025-10-07,80880379,A888,0,0,0,0,17,0,0,0,25
2025-10-07,80880379,C563,0,0,0,0,0,0,0,0,0
2025-10-07,80880379,C816,6568,0,0,0,57,57,0,0,404
2025-10-07,80880379,C937,0,0,0,0,0,0,0,0,0
2025-10-07,80880379,D191,0,0,0,0,0,0,0,0,0
2025-10-07,80880379,D767,0,0,0,0,0,0,0,0,0
2025-10-07,80880379,E295,0,0,0,0,0,0,0,0,0
2025-10-07,80880379,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80784365,A668,0,0,0,0,189,0,0,0,2371
2025-10-08,80784365,A680,0,0,0,0,0,0,0,0,0
2025-10-08,80784365,A888,12155,0,12604,0,449,449,0,0,1350
2025-10-08,80784365,C563,0,0,0,0,0,0,0,0,0
2025-10-08,80784365,C816,0,0,0,0,851,0,0,0,1238
2025-10-08,80784365,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80784365,D191,0,0,0,0,0,0,0,0,0
2025-10-08,80784365,D767,0,0,0,0,2,0,0,0,80
2025-10-08,80784365,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80784365,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80784366,A668,0,0,0,0,461,0,0,0,2262
2025-10-08,80784366,A680,1288,0,0,0,0,0,0,0,0
2025-10-08,80784366,A888,0,0,0,0,395,0,0,0,1273
2025-10-08,80784366,C563,196,0,0,0,0,0,0,0,0
2025-10-08,80784366,C816,2143,0,0,0,134,134,0,0,679
2025-10-08,80784366,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80784366,D191,882,0,0,0,0,0,0,0,0
2025-10-08,80784366,D767,386,0,0,0,17,17,0,0,57
2025-10-08,80784366,E295,320,0,0,0,0,0,0,0,0
2025-10-08,80784366,E467,110,0,0,0,0,0,0,0,0
2025-10-08,8078436601,A668,0,0,0,0,715,639,0,0,2262
2025-10-08,8078436601,A680,1288,0,0,0,0,0,0,0,0
2025-10-08,8078436601,A888,0,0,0,0,395,0,0,0,1273
2025-10-08,8078436601,C563,196,0,0,0,0,0,0,0,0
2025-10-08,8078436601,C816,1882,0,0,0,120,120,0,0,679
2025-10-08,8078436601,C937,0,0,0,0,0,0,0,0,0
2025-10-08,8078436601,D191,882,0,0,0,0,0,0,0,0
2025-10-08,8078436601,D767,367,0,0,0,29,29,0,0,57
2025-10-08,8078436601,E295,320,0,0,0,0,0,0,0,0
2025-10-08,8078436601,E467,110,0,0,0,0,0,0,0,0
2025-10-08,80784368,A668,4579,0,0,0,106,106,0,0,3329
2025-10-08,80784368,A680,2529,0,0,0,0,0,0,0,0
2025-10-08,80784368,A888,0,0,0,0,641,0,0,0,1690
2025-10-08,80784368,C563,211,0,0,0,15,15,0,0,57
2025-10-08,80784368,C816,11563,0,0,0,472,472,0,0,1376
2025-10-08,80784368,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80784368,D191,0,0,0,0,23,2,0,0,70
2025-10-08,80784368,D767,0,232,0,0,35,0,0,0,67
2025-10-08,80784368,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80784368,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80784369,A668,1492,0,0,0,121,121,0,0,724
2025-10-08,80784369,A680,298,0,0,0,0,0,0,0,0
2025-10-08,80784369,A888,0,0,0,0,262,0,0,0,961
2025-10-08,80784369,C563,0,0,0,0,7,0,0,0,75
2025-10-08,80784369,C816,504,0,0,0,228,228,0,0,599
2025-10-08,80784369,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80784369,D191,0,0,0,0,29,0,0,0,225
2025-10-08,80784369,D767,0,676,0,0,117,0,0,0,486
2025-10-08,80784369,E295,0,0,0,0,45,0,0,0,184
2025-10-08,80784369,E467,0,0,0,0,13,0,0,0,43
2025-10-08,8078436901,A668,2026,0,0,0,0,0,0,0,724
2025-10-08,8078436901,A680,298,0,0,0,0,0,0,0,0
2025-10-08,8078436901,A888,0,0,0,0,262,0,0,0,961
2025-10-08,8078436901,C563,0,0,0,0,10,0,0,0,75
2025-10-08,8078436901,C816,1420,0,0,0,272,272,0,0,599
2025-10-08,8078436901,C937,0,0,0,0,0,0,0,0,0
2025-10-08,8078436901,D191,0,0,0,0,31,0,0,0,225
2025-10-08,8078436901,D767,0,118,0,0,314,0,0,0,486
2025-10-08,8078436901,E295,0,0,0,0,15,0,0,0,184
2025-10-08,8078436901,E467,0,0,0,0,0,0,0,0,43
2025-10-08,80784370,A668,3586,0,0,0,868,868,0,0,2527
2025-10-08,80784370,A680,3861,0,0,0,0,0,0,0,0
2025-10-08,80784370,A888,0,0,0,0,396,0,0,0,1211
2025-10-08,80784370,C563,326,0,0,0,0,0,0,0,46
2025-10-08,80784370,C816,5614,0,0,0,249,249,0,0,849
2025-10-08,80784370,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80784370,D191,0,0,0,0,19,0,0,0,107
2025-10-08,80784370,D767,14,112,0,0,15,15,0,0,45
2025-10-08,80784370,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80784370,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80784376,A668,1022,0,0,0,500,500,0,0,1161
2025-10-08,80784376,A680,1263,0,0,0,0,0,0,0,0
2025-10-08,80784376,A888,0,0,0,0,363,0,0,0,613
2025-10-08,80784376,C563,320,0,0,0,18,18,0,0,130
2025-10-08,80784376,C816,3015,0,0,0,403,403,0,0,853
2025-10-08,80784376,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80784376,D191,741,0,0,0,31,31,0,0,100
2025-10-08,80784376,D767,0,1736,0,0,488,0,0,0,776
2025-10-08,80784376,E295,579,0,0,0,30,30,0,0,222
2025-10-08,80784376,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80784377,A668,0,0,0,0,147,0,0,0,1091
2025-10-08,80784377,A680,0,0,0,0,0,0,0,0,0
2025-10-08,80784377,A888,0,0,0,0,403,0,0,0,1560
2025-10-08,80784377,C563,0,0,0,0,34,0,0,0,122
2025-10-08,80784377,C816,0,0,0,0,387,0,0,0,1043
2025-10-08,80784377,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80784377,D191,0,0,0,0,48,0,0,0,287
2025-10-08,80784377,D767,0,0,0,0,140,0,0,0,673
2025-10-08,80784377,E295,0,0,0,0,64,0,0,0,323
2025-10-08,80784377,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80784379,A668,0,0,0,0,33,0,0,0,483
2025-10-08,80784379,A672,0,0,0,0,41,0,0,0,213
2025-10-08,80784379,A673,0,0,0,0,124,0,0,0,208
2025-10-08,80784379,A680,0,0,0,0,84,0,0,0,231
2025-10-08,80784379,A715,0,0,0,0,7,0,0,0,54
2025-10-08,80784379,A716,0,0,0,0,17,0,0,0,73
2025-10-08,80784379,A888,0,0,0,0,103,0,0,0,310
2025-10-08,80784379,C563,0,0,0,0,8,0,0,0,72
2025-10-08,80784379,C816,0,0,0,0,72,0,0,0,454
2025-10-08,80784379,C819,0,0,0,0,5,0,0,0,28
2025-10-08,80784379,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80784379,D191,0,0,0,0,9,0,0,0,33
2025-10-08,80784379,D767,0,0,0,0,93,0,0,0,233
2025-10-08,80784379,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80784379,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80786340,A668,57,0,0,0,263,263,0,0,524
2025-10-08,80786340,A680,1548,0,0,0,0,0,0,0,0
2025-10-08,80786340,A888,0,0,0,0,253,0,0,0,472
2025-10-08,80786340,C563,47,0,0,0,1,1,0,0,61
2025-10-08,80786340,C816,1468,0,0,0,260,260,0,0,544
2025-10-08,80786340,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80786340,D191,1004,0,0,0,22,22,0,0,198
2025-10-08,80786340,D767,0,183,0,0,167,0,0,0,455
2025-10-08,80786340,E295,224,0,0,0,40,40,0,0,132
2025-10-08,80786340,E467,119,0,0,0,13,13,0,0,31
2025-10-08,80799645,A668,806,0,0,0,63,63,0,0,768
2025-10-08,80799645,A680,1895,0,0,0,0,0,0,0,0
2025-10-08,80799645,A888,0,0,0,0,189,0,0,0,429
2025-10-08,80799645,C563,54,0,0,0,11,11,0,0,52
2025-10-08,80799645,C816,5747,0,0,0,606,606,0,0,1582
2025-10-08,80799645,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80799645,D191,49,0,0,0,30,30,0,0,183
2025-10-08,80799645,D767,170,141,0,0,23,23,0,0,118
2025-10-08,80799645,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80799645,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80799646,A668,3537,0,0,0,376,376,0,0,913
2025-10-08,80799646,A680,2990,0,0,0,0,0,0,0,0
2025-10-08,80799646,A888,0,0,0,0,366,0,0,0,1167
2025-10-08,80799646,C563,105,0,0,0,24,24,0,0,106
2025-10-08,80799646,C816,3103,0,0,0,313,313,0,0,1730
2025-10-08,80799646,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80799646,D191,0,0,0,0,46,0,0,0,196
2025-10-08,80799646,D767,273,0,0,0,5,5,0,0,141
2025-10-08,80799646,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80799646,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80799647,A668,2943,0,0,0,19,19,0,0,613
2025-10-08,80799647,A680,529,0,0,0,0,0,0,0,0
2025-10-08,80799647,A888,0,0,0,0,312,0,0,0,1093
2025-10-08,80799647,C563,0,0,0,0,17,0,0,0,73
2025-10-08,80799647,C816,1409,0,0,0,147,147,0,0,970
2025-10-08,80799647,C937,0,0,0,0,0,0,0,0,0
